     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V6   X   X   X   X   X   X   X   X   X   X   X   X  34   X   X   X   X   X   X   X   X   X   X   X   X  17  26   X   X   X 
 V7  13   X   X  40  69   X   X   X  98   X   X   X  71   X   X   X  72   X  47   X  61   X   X  84   X   X   X   X   X   X 
 V8   X   X   X  67   X   X   X  98   X   X  68   X   X  73   X  75   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V9   X  34   X   X   X   X   X   X   X   X  75   X   X  36   X   X   X  68   X  42   X   X   X   X   X   X   X  88   X   X 
V10   X   X   X   X  91   X   X   X  68  75   X   X  55   X   X   X   X   X   X   X   X   X  61   X   X   X   X   X  95  10 
V11   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  74  12   X   X  47   X   X   X   X   X   X 
V12   X   X   X  78   X   X  34  71   X   X  55   X   X 100   X   X   X  84   X   X   X   X   X   X   X   X   X   X   1   X 
V13   X   X   X   X   X  45   X   X  73  36   X   X 100   X  53   X   X   X   X  64  45   X   X   X  89   X   X   X  23   X 
V14   X   X   X  13   X   X   X   X   X   X   X   X   X  53   X   X   X   X   X   X   X  45   X   X   X   X  48   X   X   X 
V15  67  53   X   1  53   X   X   X  75   X   X   X   X   X   X   X   X   X  28  50   X   X  65  50  18   X   X  40   X   X 
V16   X   X  57   X   X   X   X  72   X   X   X   X   X   X   X   X   X   X   X   X   X   X  50  85   X   X   X   X  43   X 
V17   X   X  48   X   X  49   X   X   X  68   X   X  84   X   X   X   X   X  38  71  25   X   X  40   X  40   X   X   X   X 
V18   X   X  76   X   X   X   X  47   X   X   X   X   X   X   X  28   X  38   X   X   X   X  22   X   X   X   X   X   X   3 
V19   X  66   X  17   X   X   X   X   X  42   X  74   X  64   X  50   X  71   X   X  52   X   X   X  31   X   X   X   X   X 
V20   X   X   X   X   X  77   X  61   X   X   X  12   X  45   X   X   X  25   X  52   X   X  91   X   X  57  99   X   X   X 
V21   X  36   X   X   X   X   X   X   X   X   X   X   X   X  45   X   X   X   X   X   X   X   X   X   X   X   X   X  11   X 
V22   X   X   X   X   X   X   X   X   X   X  61   X   X   X   X  65  50   X  22   X  91   X   X   4  39   X   X   X   X   X 
V23  31  64  99   X   X  39   X  84   X   X   X  47   X   X   X  50  85  40   X   X   X   X   4   X   X   X   X   X   X   X 
V24   X   X   X   X   X  75   X   X   X   X   X   X   X  89   X  18   X   X   X  31   X   X  39   X   X   X  71   X   X  99 
V25   X   X   X   X   X   X  17   X   X   X   X   X   X   X   X   X   X  40   X   X  57   X   X   X   X   X   X   X  75   X 
V26  76   X  57  72   X   X  26   X   X   X   X   X   X   X  48   X   X   X   X   X  99   X   X   X  71   X   X   X   X   X 
V27  78  39   X   X   3   X   X   X   X  88   X   X   X   X   X  40   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
V28   X   X   X  14  43   X   X   X   X   X  95   X   1  23   X   X  43   X   X   X   X  11   X   X   X  75   X   X   X   X 
V29   X  15   X   X   X   X   X   X   X   X  10   X   X   X   X   X   X   X   3   X   X   X   X   X  99   X   X   X   X   X 
(V0-V7,13) (V0-V23,31) (V23-V22,4) (V22-V18,22) (V18-V29,3) (V29-V10,10) (V29-V1,15) (V18-V15,28) (V15-V3,1) (V3-V14,13) (V3-V28,14) (V28-V12,1) (V28-V21,11) (V3-V19,17) (V15-V24,18) (V28-V13,23) (V1-V4,29) (V4-V27,3) (V4-V2,31) (V12-V6,34) (V6-V25,17) (V6-V26,26) (V1-V9,34) (V18-V17,38) (V17-V20,25) (V20-V11,12) (V23-V5,39) (V28-V16,43) (V3-V8,67) 最小生成树总权值为622
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X  86   X  85   X   X   X   X   X   X   X   X  52   X   X   X   3   X   X   X   X   X   X  96   X   X 
 V1   X   X   X  53   X   X   X   X   6  28   X  95   X   X   X   X   X   X  75   X   X   X  99  19   X   X   X   X   X   X 
 V2   X   X   X   X   X   X   X   X   X   X  23   X   X   X   X   6   X   X  18  39   X  26   X   X   X   X   X  38   X   X 
 V3   X  53   X   X   X  53   X   X  61   X   X   X   6  61   X   X   X   X   X   X   X   X   X   X   X   X   X   X  58   X 
 V4   X   X   X   X   X  68   X   X   X   X  40  53   X  58  54   X   X  15   X  44  72   3  78   X   X   X   X  83   X   X 
 V5  86   X   X  53  68   X  58  81 100  65  23  46   X   X   X   X   X   X   X   X   X  83   X   7   X   X   X   X   X   X 
 V6   X   X   X   X   X  58   X  31   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   4   X   X   X 
 V7  85   X   X   X   X  81  31   X   X  24   X   X   X   X   X  55  83   X   X   X   X   X   X   X   X   X  43   X  93   X 
 V8   X   6   X  61   X 100   X   X   X   X   X   X   X   X   X   X   X   X  72   X   X   X  79   X   X   X   X   X   X   X 
 V9   X  28   X   X   X  65   X  24   X   X   X  74   X   X   X   X   X   X   X   X   X   X  82   X   X   X   X   X   X   X 
V10   X   X  23   X  40  23   X   X   X   X   X   X   X   X   X   X  65  66   X  88   X  28   X  32   X  48   X   X   X   X 
V11   X  95   X   X  53  46   X   X   X  74   X   X   X  31   X   X   X  39  33   X   X   X   X   X   X   X   X  72   X   X 
V12   X   X   X   6   X   X   X   X   X   X   X   X   X   X  27   X   X   X   X   X  63   X   X   X   X   X  66   3   X   X 
V13   X   X   X  61  58   X   X   X   X   X   X  31   X   X  50   X  11   X  95   X   X   X   X  67  92   X  69   8   X  99 
V14   X   X   X   X  54   X   X   X   X   X   X   X  27  50   X   X  38   X   X   X  41  67   X   X   X   X   X   X  68   X 
V15   X   X   6   X   X   X   X  55   X   X   X   X   X   X   X   X  46   X   X   X   X   X   X   X   X  25   X   X  90   X 
V16  52   X   X   X   X   X   X  83   X   X  65   X   X  11  38  46   X   X   X   X   X   X   X  47  89  23   X   X   X  11 
V17   X   X   X   X  15   X   X   X   X   X  66  39   X   X   X   X   X   X   X  61   X   X  71   X   X   X   X   X   X   X 
V18   X  75  18   X   X   X   X   X  72   X   X  33   X  95   X   X   X   X   X  91   X   X   X  30   X   X  84   X   X   X 
V19   X   X  39   X  44   X   X   X   X   X  88   X   X   X   X   X   X  61  91   X   X   X   X   X   X   X   X   X   X   X 
V20   3   X   X   X  72   X   X   X   X   X   X   X  63   X  41   X   X   X   X   X   X   X   7   X   X  12  25   X   X  77 
V21   X   X  26   X   3  83   X   X   X   X  28   X   X   X  67   X   X   X   X   X   X   X   X   X   X   X   X  13   X   X 
V22   X  99   X   X  78   X   X   X  79  82   X   X   X   X   X   X   X  71   X   X   7   X   X   X   X   X   X   X   X   X 
V23   X  19   X   X   X   7   X   X   X   X  32   X   X  67   X   X  47   X  30   X   X   X   X   X   X   X  33   X   X  29 
V24   X   X   X   X   X   X   X   X   X   X   X   X   X  92   X   X  89   X   X   X   X   X   X   X   X   X   X   4   X   X 
V25   X   X   X   X   X   X   X   X   X   X  48   X   X   X   X  25  23   X   X   X  12   X   X   X   X   X   X   X   X  47 
V26   X   X   X   X   X   X   4  43   X   X   X   X  66  69   X   X   X   X  84   X  25   X   X  33   X   X   X   X   X   X 
V27  96   X  38   X  83   X   X   X   X   X   X  72   3   8   X   X   X   X   X   X   X  13   X   X   4   X   X   X   X   X 
V28   X   X   X  58   X   X   X  93   X   X   X   X   X   X  68  90   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
V29   X   X   X   X   X   X   X   X   X   X   X   X   X  99   X   X  11   X   X   X  77   X   X  29   X  47   X   X   X   X 
(V0-V20,3) (V20-V22,7) (V20-V25,12) (V25-V16,23) (V16-V13,11) (V13-V27,8) (V27-V12,3) (V27-V24,4) (V12-V3,6) (V16-V29,11) (V27-V21,13) (V21-V4,3) (V4-V17,15) (V25-V15,25) (V15-V2,6) (V2-V18,18) (V2-V10,23) (V10-V5,23) (V5-V23,7) (V23-V1,19) (V1-V8,6) (V20-V26,25) (V26-V6,4) (V12-V14,27) (V1-V9,28) (V9-V7,24) (V13-V11,31) (V2-V19,39) (V3-V28,58) 最小生成树总权值为482
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X  28   X   X   X  48   X  82   X   X   X   1   X   X   X   X  85   X   X   X  62   X  10  79   X   X   X   X  33 
 V1   X   X   7   X   X   X   X   X   X  78   X   X   X   X   X   X   X   X   X   X  18   X   X   X   X   X   X   X   X   X 
 V2  28   7   X   X   X   X   X   X   X   X   X   X   X   X   X  38   X   X   8   X   X   X   X   X   X   X  15   X   X   X 
 V3   X   X   X   X   X   X   X   X  75  95  21  72   X   X   X   X   X   X   X   X  99   X   X  32   X   X   X   X   6  78 
 V4   X   X   X   X   X  53   X   X  56   X  77   X   X   X  30  86   X  48   X   X   X   X   X   X   X   X   X   X   X   X 
 V5   X   X   X   X  53   X  88   X  19   X   X   X   X   X   X   X   X   X   X  24   X   X  30   X   X   X   X   X   X   X 
 V6  48   X   X   X   X  88   X  89   X  39   X   X  98   X   X   X   X  53   X   X   X   X   X   X   X   X   X   X   X  84 
 V7   X   X   X   X   X   X  89   X   X   X  68   X   X   X  27   X   X   X   X  20   X  18   X   X   X   X   X   X  86   X 
 V8  82   X   X  75  56  19   X   X   X   X   X  29   X   X  64  77  14   X   X   X   X  65   X   X   X   X  93  31   X   X 
 V9   X  78   X  95   X   X  39   X   X   X   X   X   X   X   X   X   X  84   X   X  35   X   X   X  36   X   X   X  92   X 
V10   X   X   X  21  77   X   X  68   X   X   X   X   X   X   X   X   X   X   X   X  63   X  27 100   X   X   X   X   X   X 
V11   X   X   X  72   X   X   X   X  29   X   X   X   X  61   X   X   X   X   X   X   X  25  35   X  15   X   X   X  71   X 
V12   1   X   X   X   X   X  98   X   X   X   X   X   X   X   X   X  26   X   4   X   X  36  35  29   X   X   X  87   X   X 
V13   X   X   X   X   X   X   X   X   X   X   X  61   X   X  91   X   X  29   X   X  94  18   X   X  55   X  75   X   X   X 
V14   X   X   X   X  30   X   X  27  64   X   X   X   X  91   X   X   X  64   X  61   X   X   X   X   X   X   X   X   X   X 
V15   X   X  38   X  86   X   X   X  77   X   X   X   X   X   X   X   X   X   X   X   X   X   X  16  62   X   X   X   X  24 
V16   X   X   X   X   X   X   X   X  14   X   X   X  26   X   X   X   X  54  56   X   X  88   X  49   X  72   X   X   X   X 
V17  85   X   X   X  48   X  53   X   X  84   X   X   X  29  64   X  54   X   X  59  40   X   X   X   X   X   X   X  25   X 
V18   X   X   8   X   X   X   X   X   X   X   X   X   4   X   X   X  56   X   X   X   X   X   X   X   X   X   X   X   X   X 
V19   X   X   X   X   X  24   X  20   X   X   X   X   X   X  61   X   X  59   X   X   X  62   X   X   X  56  76   X   X  82 
V20   X  18   X  99   X   X   X   X   X  35  63   X   X  94   X   X   X  40   X   X   X   X   X   X   1   X   X   X   X  78 
V21  62   X   X   X   X   X   X  18  65   X   X  25  36  18   X   X  88   X   X  62   X   X   X   X   X   X   X  19  99  67 
V22   X   X   X   X   X  30   X   X   X   X  27  35  35   X   X   X   X   X   X   X   X   X   X  47   X  13   X   X   X   X 
V23  10   X   X  32   X   X   X   X   X   X 100   X  29   X   X  16  49   X   X   X   X   X  47   X   X   X   X   X   X   X 
V24  79   X   X   X   X   X   X   X   X  36   X  15   X  55   X  62   X   X   X   X   1   X   X   X   X  40   X   X   X   X 
V25   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  72   X   X  56   X   X  13   X  40   X   X   X   X   X 
V26   X   X  15   X   X   X   X   X  93   X   X   X   X  75   X   X   X   X   X  76   X   X   X   X   X   X   X   X   X  66 
V27   X   X   X   X   X   X   X   X  31   X   X   X  87   X   X   X   X   X   X   X   X  19   X   X   X   X   X   X   X   X 
V28   X   X   X   6   X   X   X  86   X  92   X  71   X   X   X   X   X  25   X   X   X  99   X   X   X   X   X   X   X   X 
V29  33   X   X  78   X   X  84   X   X   X   X   X   X   X   X  24   X   X   X  82  78  67   X   X   X   X  66   X   X   X 
(V0-V12,1) (V12-V18,4) (V18-V2,8) (V2-V1,7) (V0-V23,10) (V2-V26,15) (V23-V15,16) (V1-V20,18) (V20-V24,1) (V24-V11,15) (V15-V29,24) (V11-V21,25) (V21-V7,18) (V21-V13,18) (V21-V27,19) (V7-V19,20) (V19-V5,24) (V5-V8,19) (V8-V16,14) (V7-V14,27) (V13-V17,29) (V17-V28,25) (V28-V3,6) (V3-V10,21) (V10-V22,27) (V22-V25,13) (V14-V4,30) (V20-V9,35) (V9-V6,39) 最小生成树总权值为528
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X   X   X  14   X   X   X   X   X   X   X   X   X   X  76   X   X  59   X   X   X   X   X   X   X  72 
 V1   X   X   X   X   X   X   X  56  41   X   X   X   X   X  78   X   X   X  17  67   X   X   X   X   X   X   X   X   X  48 
 V2   X   X   X   X  12   X  68   X   X   X   X  41   X   X   X   X   X   X   X  51   X   X  26   X   X   X   X   X   X   X 
 V3   X   X   X   X   X  13  11   X  23  33   X   X  45   X   X   X  33   X   X   X   X   X  20  73   X   X   X   X   X   X 
 V4   X   X  12   X   X   X   X   X   X   X  70   X   X  10  95   X   X   X  46   X   X  91   X  27   X   X   X   X   X   X 
 V5   X   X   X  13   X   X  40   8  75  92   X   X   X  42   X  43   X  63   X   X  97  74   X   X   X   X  87  21   X   X 
 V6   X   X  68  11   X  40   X   X   X   X   X   X  39   X   X  40   X   X   X   X   X   X   9   X   X   X   X   X   X   X 
 V7  14  56   X   X   X   8   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  74   X   X   X   X   X   X   X   X 
 V8   X  41   X  23   X  75   X   X   X   X   X   X   X  91   X   X   X   X  36   X   X   X   X   X   X   X   X   X   X   X 
 V9   X   X   X  33   X  92   X   X   X   X   X   X   X   X   1   X   X   X   4   X   X   X   X   X  46   X   X  72   X   X 
V10   X   X   X   X  70   X   X   X   X   X   X   X   X   X   X  57   X   X  86   X   X   X  29   X   X   X   X   X   X  55 
V11   X   X  41   X   X   X   X   X   X   X   X   X   X  53  30   X   X   X   X   X   X   X   X   X   X   X   X  63  33 100 
V12   X   X   X  45   X   X  39   X   X   X   X   X   X  18   X  51   X   X   X   X   X   X   X   X   X   X   X  28  26  23 
V13   X   X   X   X  10  42   X   X  91   X   X  53  18   X   X   X   X   X   X   X   X  34   6  87  28   X  86  36   X   X 
V14   X  78   X   X  95   X   X   X   X   1   X  30   X   X   X   X  25  28   X   X  25   X   X   X  35   X   X  83   X  55 
V15   X   X   X   X   X  43  40   X   X   X  57   X  51   X   X   X  90   X   X   X   X  84  93   X   X  28   X   X  43   X 
V16   X   X   X  33   X   X   X   X   X   X   X   X   X   X  25  90   X  84   X   9   X   X   X   X   X   X   X  43   X   X 
V17   X   X   X   X   X  63   X   X   X   X   X   X   X   X  28   X  84   X   X   X   X   X   X   X   X   X   X   X   X  21 
V18  76  17   X   X  46   X   X   X  36   4  86   X   X   X   X   X   X   X   X   X  73   X   X   X  70  19   X   X   X   X 
V19   X  67  51   X   X   X   X   X   X   X   X   X   X   X   X   X   9   X   X   X  47  81  83   X   X   X  52   X   X   X 
V20   X   X   X   X   X  97   X   X   X   X   X   X   X   X  25   X   X   X  73  47   X  82   X   X   X   X   X   X   X   X 
V21  59   X   X   X  91  74   X  74   X   X   X   X   X  34   X  84   X   X   X  81  82   X  14   X   X   X   X   X   X   X 
V22   X   X  26  20   X   X   9   X   X   X  29   X   X   6   X  93   X   X   X  83   X  14   X   X   X   X   X   X   X  24 
V23   X   X   X  73  27   X   X   X   X   X   X   X   X  87   X   X   X   X   X   X   X   X   X   X   X   X   X  98   X   X 
V24   X   X   X   X   X   X   X   X   X  46   X   X   X  28  35   X   X   X  70   X   X   X   X   X   X   X   X   X  63  71 
V25   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  28   X   X  19   X   X   X   X   X   X   X   X   X   X   X 
V26   X   X   X   X   X  87   X   X   X   X   X   X   X  86   X   X   X   X   X  52   X   X   X   X   X   X   X   9   X   X 
V27   X   X   X   X   X  21   X   X   X  72   X  63  28  36  83   X  43   X   X   X   X   X   X  98   X   X   9   X   X  41 
V28   X   X   X   X   X   X   X   X   X   X   X  33  26   X   X  43   X   X   X   X   X   X   X   X  63   X   X   X   X   X 
V29  72  48   X   X   X   X   X   X   X   X  55 100  23   X  55   X   X  21   X   X   X   X  24   X  71   X   X  41   X   X 
(V0-V7,14) (V7-V5,8) (V5-V3,13) (V3-V6,11) (V6-V22,9) (V22-V13,6) (V13-V4,10) (V4-V2,12) (V22-V21,14) (V13-V12,18) (V5-V27,21) (V27-V26,9) (V3-V8,23) (V12-V29,23) (V29-V17,21) (V12-V28,26) (V4-V23,27) (V17-V14,28) (V14-V9,1) (V9-V18,4) (V18-V1,17) (V18-V25,19) (V14-V16,25) (V16-V19,9) (V14-V20,25) (V25-V15,28) (V13-V24,28) (V22-V10,29) (V14-V11,30) 最小生成树总权值为508
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X   X   X  97   X  57   X   X   X   X   X   X   X  59   X   X   X  22   X   X  81  56   X   X   X   X 
 V1   X   X   X   X   X   X   X   X   X   X   X   X  48   X  76   X   X   X   X  61   X  11   X   X  19   X   X  52   X   X 
 V2   X   X   X   X   X   X   X   X  25   X   X   X   X   X   X  89   X   X   2  35   X   X   X  19   X   X  66   X   X  39 
 V3   X   X   X   X   X  86   X  38  41  95   3  96   X   X  62   X   X  46   X  93   X   X   X   X  27   X   X   X  21  98 
 V4   X   X   X   X   X   X   X   X   X   X   X   1   X   X  67  30   X  17  35   X   X   X   X   X  15  66  58   X   X   X 
 V5   X   X   X  86   X   X  86   X   X  96   X   X   X   X   X   X  67  64   X   X   X   X  92   X   X   8   X  24   X   X 
 V6   X   X   X   X   X  86   X  99   X   X   X   X   X   X   X  82   X  93   X  87   X   X   X   X   X   X   X   X   X   X 
 V7  97   X   X  38   X   X  99   X   X  78   X   X  80   X   X   X   X  38   X   X   X  82   X   X   X  79   X   X   X   X 
 V8   X   X  25  41   X   X   X   X   X  58   X  48   X   X   X  87   X   X   X   X   X   X  70   X   X   X   X   X   X   X 
 V9  57   X   X  95   X  96   X  78  58   X   X   X   X  32  17   X   X   X   X   X  44   X   X  77  82   6   X   X   X   X 
V10   X   X   X   3   X   X   X   X   X   X   X   X   X  60   X  12   X   X   9   X  30   X   X   X   X  34   X   X   X   X 
V11   X   X   X  96   1   X   X   X  48   X   X   X   X   X   X   X   X  21  33  30   X   X   X   X   X   X   X   X   X   X 
V12   X  48   X   X   X   X   X  80   X   X   X   X   X 100   X   X   X   X   X  13   X   X  60   X   X   X   X   X   X   X 
V13   X   X   X   X   X   X   X   X   X  32  60   X 100   X   X   X   X   6   X   X   X   X   X  37   X   X   X   X   X   X 
V14   X  76   X  62  67   X   X   X   X  17   X   X   X   X   X   X  72   X   X   X   X   X   X   X   X   X   X   X   X   X 
V15   X   X  89   X  30   X  82   X  87   X  12   X   X   X   X   X   X  36  43   X   X   X   X   X  99   X   X   X   8   X 
V16   X   X   X   X   X  67   X   X   X   X   X   X   X   X  72   X   X   X   X   X  29   X   X   X   X   X   X  94  87   X 
V17  59   X   X  46  17  64  93  38   X   X   X  21   X   6   X  36   X   X  19   X  77   X   X  31   X   X   X  26  63   X 
V18   X   X   2   X  35   X   X   X   X   X   9  33   X   X   X  43   X  19   X   X   X   X  12   X   X   X   X   X   X   X 
V19   X  61  35  93   X   X  87   X   X   X   X  30  13   X   X   X   X   X   X   X  28   X  60   X   X   X  50   X   X   X 
V20   X   X   X   X   X   X   X   X   X  44  30   X   X   X   X   X  29  77   X  28   X   X   X   X   X   X  37   X   X   X 
V21  22  11   X   X   X   X   X  82   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  74   X   X  95 
V22   X   X   X   X   X  92   X   X  70   X   X   X  60   X   X   X   X   X  12  60   X   X   X   X   X   X  51   X   X   X 
V23   X   X  19   X   X   X   X   X   X  77   X   X   X  37   X   X   X  31   X   X   X   X   X   X   X   X   X   X   X   X 
V24  81  19   X  27  15   X   X   X   X  82   X   X   X   X   X  99   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
V25  56   X   X   X  66   8   X  79   X   6  34   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
V26   X   X  66   X  58   X   X   X   X   X   X   X   X   X   X   X   X   X   X  50  37  74  51   X   X   X   X  78   X   X 
V27   X  52   X   X   X  24   X   X   X   X   X   X   X   X   X   X  94  26   X   X   X   X   X   X   X   X  78   X   X   X 
V28   X   X   X  21   X   X   X   X   X   X   X   X   X   X   X   8  87  63   X   X   X   X   X   X   X   X   X   X   X   X 
V29   X   X  39  98   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  95   X   X   X   X   X   X   X   X 
(V0-V21,22) (V21-V1,11) (V1-V24,19) (V24-V4,15) (V4-V11,1) (V4-V17,17) (V17-V13,6) (V17-V18,19) (V18-V2,2) (V18-V10,9) (V10-V3,3) (V10-V15,12) (V15-V28,8) (V18-V22,12) (V2-V23,19) (V2-V8,25) (V17-V27,26) (V27-V5,24) (V5-V25,8) (V25-V9,6) (V9-V14,17) (V11-V19,30) (V19-V12,13) (V19-V20,28) (V20-V16,29) (V20-V26,37) (V17-V7,38) (V2-V29,39) (V15-V6,82) 最小生成树总权值为577
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X   X   X  53   X   X   X   X   X  16   X   X   X   X  69   X  43  75   X  29   X   X   X   X   X   X 
 V1   X   X  61   X   X  72   X   X  55   X   X   X   X   X   X   X   X  92   X   X   X   X   X  37   X   X  97   X   X   X 
 V2   X  61   X   5   X   X   X   X   X   X   X  82   X   X  44  42   X   X  46   X   X   X  41   X   X   X   X   X  46   X 
 V3   X   X   5   X   X   X   X   X  27   X  37   9   X   X   7   X   X   X  79  77   X   X   X  91   X   2   X   X   X   X 
 V4   X   X   X   X   X   X   X  11   X  27   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  37   X  58   X   X 
 V5   X  72   X   X   X   X   X   X  56   X   X   X   X   X   X   X   X  76   X  38   X  56   X   X   X   X   X   X  46   X 
 V6   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  40   X   X   X   X  26   X  67   9   X 
 V7  53   X   X   X  11   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  55   X   X   X   X   X   X 
 V8   X  55   X  27   X  56   X   X   X   X  48   X   X  30   X   X  53   X   X   X   X   X   X  71   X   X   X   X   X   X 
 V9   X   X   X   X  27   X   X   X   X   X   X   X   X  11  58   X   X   X   X   X   X   X   X   X   X   X   X   X   X  20 
V10   X   X   X  37   X   X   X   X  48   X   X   X  92   X   X   X  99   X   X   X   X  33   X   X  63  43   X   X   X  51 
V11   X   X  82   9   X   X   X   X   X   X   X   X   X   X  51   X  65   X   X   X   X  26   X   X  73   X   X   X   X  22 
V12   X   X   X   X   X   X   X   X   X   X  92   X   X   X   X  39  33   X   X   X   2  41   X   X   X   9   X  46   X  18 
V13  16   X   X   X   X   X   X   X  30  11   X   X   X   X   X   X   X   X   X  14   X  33   X   X   4  20   X   X  77   X 
V14   X   X  44   7   X   X   X   X   X  58   X  51   X   X   X   X   X   X   X   X   X   X  62   X   X   X  77   X   X   X 
V15   X   X  42   X   X   X   X   X   X   X   X   X  39   X   X   X   X   X   X   X   X   X   X   1  80   X   X  48  83  94 
V16   X   X   X   X   X   X   X   X  53   X  99  65  33   X   X   X   X  87  42   X   X   X  47   7  36   X   X   9   X   X 
V17   X  92   X   X   X  76   X   X   X   X   X   X   X   X   X   X  87   X   X  84   X   X   7   X   X   X   X   X   X   X 
V18  69   X  46  79   X   X   X   X   X   X   X   X   X   X   X   X  42   X   X   X   X   X  15   X   X   X   X   X   X   X 
V19   X   X   X  77   X  38   X   X   X   X   X   X   X  14   X   X   X  84   X   X   X  28  35  49   X  48  41   X   X   X 
V20  43   X   X   X   X   X  40   X   X   X   X   X   2   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X  85 
V21  75   X   X   X   X  56   X   X   X   X  33  26  41  33   X   X   X   X   X  28   X   X   X   X   X  94   X  52   X  12 
V22   X   X  41   X   X   X   X   X   X   X   X   X   X   X  62   X  47   7  15  35   X   X   X   X   X   X   X   X   X   X 
V23  29  37   X  91   X   X   X  55  71   X   X   X   X   X   X   1   7   X   X  49   X   X   X   X   X   X   X   X   X   X 
V24   X   X   X   X   X   X   X   X   X   X  63  73   X   4   X  80  36   X   X   X   X   X   X   X   X  23  62   X   X   X 
V25   X   X   X   2  37   X  26   X   X   X  43   X   9  20   X   X   X   X   X  48   X  94   X   X  23   X   X   X   X   X 
V26   X  97   X   X   X   X   X   X   X   X   X   X   X   X  77   X   X   X   X  41   X   X   X   X  62   X   X 100  64   X 
V27   X   X   X   X  58   X  67   X   X   X   X   X  46   X   X  48   9   X   X   X   X  52   X   X   X   X 100   X   X   X 
V28   X   X  46   X   X  46   9   X   X   X   X   X   X  77   X  83   X   X   X   X   X   X   X   X   X   X  64   X   X   X 
V29   X   X   X   X   X   X   X   X   X  20  51  22  18   X   X  94   X   X   X   X  85  12   X   X   X   X   X   X   X   X 
(V0-V13,16) (V13-V24,4) (V13-V9,11) (V13-V19,14) (V13-V25,20) (V25-V3,2) (V3-V2,5) (V3-V14,7) (V3-V11,9) (V25-V12,9) (V12-V20,2) (V12-V29,18) (V29-V21,12) (V25-V6,26) (V6-V28,9) (V9-V4,27) (V4-V7,11) (V3-V8,27) (V0-V23,29) (V23-V15,1) (V23-V16,7) (V16-V27,9) (V21-V10,33) (V19-V22,35) (V22-V17,7) (V22-V18,15) (V23-V1,37) (V19-V5,38) (V19-V26,41) 最小生成树总权值为481
     V0  V1  V2  V3  V4  V5  V6  V7  V8  V9 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29
 V0   X   X   X   X   X   X   X   X  57   X   X   X   X   X  99  74  43  59   X  26   X  96   X   X   X   X   X   X   X   X 
 V1   X   X  43   X  52  33   X  26   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V2   X  43   X  24   X   X  65   X   X  53   X  74   X  13   X   X   X   X   9   X   X   X  92  95   X   X  46   X   X   3 
 V3   X   X  24   X   X   9   X  96   X  12  24   X   5   X   X   X  54  64   X   X   X   X  54   X  38   X   X   4   X   X 
 V4   X  52   X   X   X   X  21   X   X   X   X   X  57  48   X  59   X   X   X   X  98  56   X   X   X  48   X   X   X   2 
 V5   X  33   X   9   X   X   X   X   X  31   X   X   X   X   X   X   X  83   X   X   X   X   X   X   X  80   X   X   X   X 
 V6   X   X  65   X  21   X   X   X  38   X   X   X  58  73   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X   X 
 V7   X  26   X  96   X   X   X   X   X  70   X   X   X   X   X   X   X  69   X  61   X   X   X   X   X   X   X  23   X   X 
